date,rr,precipitation
20000604,    0,0
20000605,    0,0
20000606,    0,0
20000607,    0,0
20000608,    2,0.2
20000609,   42,4.2
20000610,    0,0
20000611,    0,0
20000612,    0,0
20000613,    0,0
20000614,    0,0
20000615,    0,0
20000616,    0,0
20000617,    0,0
20000618,    0,0
20000619,    0,0
20000620,   38,3.8
20000621,    0,0
20000622,   24,2.4
20000623,    0,0
20000624,    0,0
20000625,    0,0
20000626,    0,0
20000627,    0,0
20000628,    0,0
20000629,   82,8.2
20000630,    4,0.4
20000701,    2,0.2
20000702,    2,0.2
20000703,    0,0
20000704,  170,17
20000705,    0,0
20000706,    4,0.4
20000707,    0,0
20000708,    6,0.6
20000709,   90,9
20000710,  104,10.4
20000711,    0,0
20000712,   42,4.2
20000713,   48,4.8
20000714,    0,0
20000715,    0,0
20000716,    0,0
20000717,    0,0
20000718,    0,0
20000719,    0,0
20000720,    0,0
20000721,    0,0
20000722,    0,0
20000723,    0,0
20000724,    0,0
20000725,    0,0
20000726,    0,0
20000727,    0,0
20000728,   58,5.8
20000729,    2,0.2
20000730,    0,0
20000731,    0,0
20000801,    0,0
20000802,   42,4.2
20000803,   58,5.8
20000804,    0,0
20000805,    0,0
20000806,    0,0
20000807,    0,0
20000808,   56,5.6
20000809,    0,0
20000810,    0,0
20000811,    0,0
20000812,    0,0
20000813,   10,1
20000814,    0,0
20000815,    0,0
20000816,    1,0.1
20000817,   24,2.4
20000818,    6,0.6
20000819,    0,0
20000820,    0,0
20000821,    0,0
20000822,    0,0
20000823,    0,0
20000824,    0,0
20000825,   22,2.2
20000826,   38,3.8
20000827,   38,3.8
20000828,   12,1.2
20000829,    0,0
20000830,    0,0
20000831,   16,1.6
20000901,   46,4.6
20000902,    8,0.8
20000903,    0,0
20000904,    0,0
20000905,    4,0.4
20000906,    8,0.8
20000907,    0,0
20000908,   44,4.4
20000909,    2,0.2
20000910,    0,0
20000911,    0,0
20000912,    0,0
20000913,    0,0
20000914,  110,11
20000915,  196,19.6
20000916,    0,0
20000917,    0,0
20000918,  138,13.8
20000919,  164,16.4
20000920,    4,0.4
20000921,   10,1
20000922,    0,0
20000923,    0,0
20000924,  110,11
20000925,   68,6.8
20000926,    4,0.4
20000927,   54,5.4
20000928,   34,3.4
20000929,    0,0
20000930,   54,5.4
20001001,  100,10
20001002,    2,0.2
20001003,    8,0.8
20001004,    2,0.2
20001005,    8,0.8
20001006,   50,5
20001007,   86,8.6
20001008,    0,0
20001009,  240,24
20001010,   88,8.8
20001011,   38,3.8
20001012,   42,4.2
20001013,    0,0
20001014,    0,0
20001015,   28,2.8
20001016,   16,1.6
20001017,   50,5
20001018,   10,1
20001019,    0,0
20001020,  202,20.2
20001021,    2,0.2
20001022,    0,0
20001023,    2,0.2
20001024,    2,0.2
20001025,    0,0
20001026,   30,3
20001027,   90,9
20001028,   72,7.2
20001029,  366,36.6
20001030,   16,1.6
20001031,    4,0.4
20001101,   60,6
20001102,   52,5.2
20001103,    0,0
20001104,    0,0
20001105,  248,24.8
20001106,   54,5.4
20001107,   10,1
20001108,    0,0
20001109,    0,0
20001110,    8,0.8
20001111,   88,8.8
20001112,    2,0.2
20001113,    2,0.2
20001114,    4,0.4
20001115,   56,5.6
20001116,    1,0.1
20001117,    0,0
20001118,   32,3.2
20001119,    8,0.8
20001120,    2,0.2
20001121,   46,4.6
20001122,    2,0.2
20001123,   54,5.4
20001124,   14,1.4
20001125,   68,6.8
20001126,    0,0
20001127,   90,9
20001128,   12,1.2
20001129,    8,0.8
20001130,   74,7.4
20001201,   16,1.6
20001202,    2,0.2
20001203,   72,7.2
20001204,   46,4.6
20001205,   30,3
20001206,    4,0.4
20001207,  136,13.6
20001208,   22,2.2
20001209,   24,2.4
20001210,   60,6
20001211,   24,2.4
20001212,  100,10
20001213,    0,0
20001214,    6,0.6
20001215,    0,0
20001216,    2,0.2
20001217,    4,0.4
20001218,   28,2.8
20001219,    0,0
20001220,    0,0
20001221,    0,0
20001222,    0,0
20001223,   20,2
20001224,   62,6.2
20001225,    0,0
20001226,    0,0
20001227,   18,1.8
20001228,    0,0
20001229,    0,0
20001230,    0,0
20001231,   63,6.3
20010101,   32,3.2
20010102,   34,3.4
20010103,   80,8
20010104,   46,4.6
20010105,    0,0
20010106,    4,0.4
20010107,    0,0
20010108,    6,0.6
20010109,    0,0
20010110,    0,0
20010111,    0,0
20010112,    0,0
20010113,    0,0
20010114,    0,0
20010115,    0,0
20010116,    0,0
20010117,    0,0
20010118,    0,0
20010119,    0,0
20010120,   34,3.4
20010121,   44,4.4
20010122,   42,4.2
20010123,  180,18
20010124,   22,2.2
20010125,   12,1.2
20010126,  178,17.8
20010127,    0,0
20010128,    0,0
20010129,   12,1.2
20010130,   16,1.6
20010131,   10,1
20010201,   55,5.5
20010202,   36,3.6
20010203,   60,6
20010204,  104,10.4
20010205,   44,4.4
20010206,   18,1.8
20010207,  158,15.8
20010208,   24,2.4
20010209,    0,0
20010210,   10,1
20010211,    6,0.6
20010212,   88,8.8
20010213,    0,0
20010214,    0,0
20010215,    2,0.2
20010216,    0,0
20010217,    0,0
20010218,    0,0
20010219,    0,0
20010220,    0,0
20010221,    0,0
20010222,    4,0.4
20010223,    4,0.4
20010224,    3,0.3
20010225,    0,0
20010226,   48,4.8
20010227,    2,0.2
20010228,   30,3
20010301,    0,0
20010302,    2,0.2
20010303,    0,0
20010304,    0,0
20010305,    0,0
20010306,   62,6.2
20010307,    3,0.3
20010308,   70,7
20010309,    8,0.8
20010310,    4,0.4
20010311,   74,7.4
20010312,   42,4.2
20010313,    6,0.6
20010314,    4,0.4
20010315,   10,1
20010316,  110,11
20010317,   96,9.6
20010318,    6,0.6
20010319,    0,0
20010320,  112,11.2
20010321,   26,2.6
20010322,   68,6.8
20010323,   44,4.4
20010324,    0,0
20010325,    0,0
20010326,    0,0
20010327,  128,12.8
20010328,   68,6.8
20010329,    6,0.6
20010330,    4,0.4
20010331,    0,0
20010401,    0,0
20010402,   20,2
20010403,   62,6.2
20010404,   18,1.8
20010405,   58,5.8
20010406,    4,0.4
20010407,   12,1.2
20010408,  102,10.2
20010409,    2,0.2
20010410,    5,0.5
20010411,    0,0
20010412,    0,0
20010413,    0,0
20010414,   30,3
20010415,    6,0.6
20010416,    0,0
20010417,   12,1.2
20010418,    2,0.2
20010419,   14,1.4
20010420,    2,0.2
20010421,    0,0
20010422,   76,7.6
20010423,   12,1.2
20010424,   40,4
20010425,   24,2.4
20010426,    0,0
20010427,   36,3.6
20010428,  108,10.8
20010429,   20,2
20010430,    0,0
20010501,   32,3.2
20010502,   62,6.2
20010503,    0,0
20010504,    0,0
20010505,    0,0
20010506,    0,0
20010507,    0,0
20010508,    0,0
20010509,    2,0.2
20010510,    0,0
20010511,    0,0
20010512,    0,0
20010513,    2,0.2
20010514,    0,0
20010515,   58,5.8
20010516,   48,4.8
20010517,   56,5.6
20010518,    0,0
20010519,    0,0
20010520,    0,0
20010521,    0,0
20010522,    0,0
20010523,    0,0
20010524,    0,0
20010525,    0,0
20010526,    0,0
20010527,    0,0
20010528,    0,0
20010529,    0,0
20010530,    0,0
20010531,    0,0
20010601,    0,0
20010602,    6,0.6
20010603,    0,0
20010604,    0,0
20010605,    2,0.2
20010606,   14,1.4
20010607,    0,0
20010608,    0,0
20010609,   54,5.4
20010610,    6,0.6
20010611,    0,0
20010612,    0,0
20010613,    0,0
20010614,   12,1.2
20010615,  159,15.9
20010616,  128,12.8
20010617,    0,0
20010618,    0,0
20010619,    0,0
20010620,    0,0
20010621,    0,0
20010622,    0,0
20010623,    0,0
20010624,    0,0
20010625,    0,0
20010626,    0,0
20010627,    0,0
20010628,   10,1
20010629,    0,0
20010630,    0,0
20010701,    0,0
20010702,    0,0
20010703,    0,0
20010704,    0,0
20010705,   26,2.6
20010706,    0,0
20010707,   28,2.8
20010708,    2,0.2
20010709,   22,2.2
20010710,   18,1.8
20010711,    0,0
20010712,    4,0.4
20010713,  100,10
20010714,    6,0.6
20010715,    0,0
20010716,    0,0
20010717,   80,8
20010718,   42,4.2
20010719,    0,0
20010720,   22,2.2
20010721,    0,0
20010722,    2,0.2
20010723,    0,0
20010724,    0,0
20010725,    0,0
20010726,    0,0
20010727,    0,0
20010728,    0,0
20010729,    0,0
20010730,    0,0
20010731,    0,0
20010801,    0,0
20010802,  118,11.8
20010803,   14,1.4
20010804,  132,13.2
20010805,    0,0
20010806,    2,0.2
20010807,    0,0
20010808,    0,0
20010809,  120,12
20010810,    0,0
20010811,    8,0.8
20010812,   10,1
20010813,    0,0
20010814,    0,0
20010815,    2,0.2
20010816,    4,0.4
20010817,    0,0
20010818,  118,11.8
20010819,  100,10
20010820,    0,0
20010821,    0,0
20010822,    0,0
20010823,    0,0
20010824,    0,0
20010825,    0,0
20010826,   62,6.2
20010827,    0,0
20010828,    0,0
20010829,    4,0.4
20010830,   48,4.8
20010831,   48,4.8
20010901,    0,0
20010902,  160,16
20010903,   18,1.8
20010904,    0,0
20010905,   24,2.4
20010906,    0,0
20010907,    8,0.8
20010908,    0,0
20010909,    0,0
20010910,    0,0
20010911,    0,0
20010912,   14,1.4
20010913,   68,6.8
20010914,    0,0
20010915,    0,0
20010916,    2,0.2
20010917,    8,0.8
20010918,   56,5.6
20010919,    8,0.8
20010920,   12,1.2
20010921,    0,0
20010922,    0,0
20010923,    2,0.2
20010924,    0,0
20010925,    2,0.2
20010926,   34,3.4
20010927,    0,0
20010928,  118,11.8
20010929,   22,2.2
20010930,   40,4
20011001,  158,15.8
20011002,    4,0.4
20011003,    0,0
20011004,   24,2.4
20011005,   30,3
20011006,   94,9.4
20011007,  130,13
20011008,   26,2.6
20011009,    4,0.4
20011010,    0,0
20011011,    0,0
20011012,    0,0
20011013,    0,0
20011014,   40,4
20011015,   38,3.8
20011016,    0,0
20011017,   30,3
20011018,    0,0
20011019,   88,8.8
20011020,   46,4.6
20011021,  148,14.8
20011022,   54,5.4
20011023,   32,3.2
20011024,   28,2.8
20011025,   14,1.4
20011026,   52,5.2
20011027,   34,3.4
20011028,    0,0
20011029,    0,0
20011030,    8,0.8
20011031,    0,0
20011101,    0,0
20011102,    0,0
20011103,    0,0
20011104,    0,0
20011105,    0,0
20011106,    6,0.6
20011107,  122,12.2
20011108,   18,1.8
20011109,    0,0
20011110,    0,0
20011111,    0,0
20011112,   14,1.4
20011113,    0,0
20011114,    0,0
20011115,    0,0
20011116,    2,0.2
20011117,    2,0.2
20011118,    6,0.6
20011119,    0,0
20011120,    0,0
20011121,   22,2.2
20011122,    0,0
20011123,    0,0
20011124,    0,0
20011125,   42,4.2
20011126,    0,0
20011127,    2,0.2
20011128,   30,3
20011129,   48,4.8
20011130,   24,2.4
20011201,    8,0.8
20011202,    4,0.4
20011203,   38,3.8
20011204,   52,5.2
20011205,   12,1.2
20011206,    0,0
20011207,    0,0
20011208,    0,0
20011209,    0,0
20011210,    0,0
20011211,    0,0
20011212,    0,0
20011213,    0,0
20011214,    0,0
20011215,    0,0
20011216,    0,0
20011217,    2,0.2
20011218,    0,0
20011219,    4,0.4
20011220,    0,0
20011221,    8,0.8
20011222,    0,0
20011223,    2,0.2
20011224,    8,0.8
20011225,   32,3.2
20011226,    6,0.6
20011227,    0,0
20011228,    0,0
20011229,    2,0.2
20011230,    0,0
20011231,    0,0
20020101,    0,0
20020102,    0,0
20020103,    0,0
20020104,    2,0.2
20020105,    0,0
20020106,    0,0
20020107,    6,0.6
20020108,    0,0
20020109,    6,0.6
20020110,   24,2.4
20020111,    0,0
20020112,    4,0.4
20020113,    0,0
20020114,   38,3.8
20020115,    0,0
20020116,    2,0.2
20020117,   28,2.8
20020118,    8,0.8
20020119,    0,0
20020120,   22,2.2
20020121,   10,1
20020122,   12,1.2
20020123,   48,4.8
20020124,    0,0
20020125,   60,6
20020126,  130,13
20020127,   56,5.6
20020128,    8,0.8
20020129,    0,0
20020130,   10,1
20020131,   36,3.6
20020201,    2,0.2
20020202,    2,0.2
20020203,  182,18.2
20020204,   84,8.4
20020205,   16,1.6
20020206,    0,0
20020207,   10,1
20020208,    2,0.2
20020209,   12,1.2
20020210,    2,0.2
20020211,   16,1.6
20020212,    0,0
20020213,    4,0.4
20020214,    0,0
20020215,    0,0
20020216,    0,0
20020217,    4,0.4
20020218,    0,0
20020219,   80,8
20020220,   16,1.6
20020221,   10,1
20020222,    2,0.2
20020223,    2,0.2
20020224,   86,8.6
20020225,   80,8
20020226,   28,2.8
20020227,    0,0
20020228,    0,0
20020301,    4,0.4
20020302,    2,0.2
20020303,    0,0
20020304,    0,0
20020305,    0,0
20020306,    0,0
20020307,    0,0
20020308,    2,0.2
20020309,    0,0
20020310,    6,0.6
20020311,    6,0.6
20020312,   40,4
20020313,    2,0.2
20020314,   40,4
20020315,   52,5.2
20020316,   92,9.2
20020317,   10,1
20020318,   76,7.6
20020319,   34,3.4
20020320,   10,1
20020321,    0,0
20020322,    0,0
20020323,    0,0
20020324,    0,0
20020325,    0,0
20020326,    0,0
20020327,    0,0
20020328,    0,0
20020329,    0,0
20020330,    0,0
20020331,    0,0
20020401,    0,0
20020402,    0,0
20020403,    0,0
20020404,    0,0
20020405,    0,0
20020406,    0,0
20020407,    0,0
20020408,    0,0
20020409,    0,0
20020410,    0,0
20020411,    0,0
20020412,    0,0
20020413,    0,0
20020414,    0,0
20020415,    0,0
20020416,    0,0
20020417,    4,0.4
20020418,   14,1.4
20020419,    0,0
20020420,    0,0
20020421,    0,0
20020422,    0,0
20020423,    0,0
20020424,    0,0
20020425,   40,4
20020426,   42,4.2
20020427,   80,8
20020428,   20,2
20020429,   46,4.6
20020430,  138,13.8
20020501,    0,0
20020502,   36,3.6
20020503,    0,0
20020504,    0,0
20020505,    6,0.6
20020506,   56,5.6
20020507,    0,0
20020508,    0,0
20020509,    0,0
20020510,    0,0
20020511,    0,0
20020512,    4,0.4
20020513,  106,10.6
20020514,    4,0.4
20020515,    0,0
20020516,    0,0
20020517,   42,4.2
20020518,    0,0
20020519,    0,0
20020520,  120,12
20020521,   70,7
20020522,    2,0.2
20020523,   38,3.8
20020524,   30,3
20020525,   48,4.8
20020526,   78,7.8
20020527,    6,0.6
20020528,    6,0.6
20020529,    4,0.4
20020530,    8,0.8
20020531,    0,0
20020601,    0,0
20020602,    0,0
20020603,    6,0.6
20020604,    0,0
20020605,  292,29.2
20020606,   12,1.2
20020607,    4,0.4
20020608,    4,0.4
20020609,   60,6
20020610,  128,12.8
20020611,  116,11.6
20020612,   16,1.6
20020613,    0,0
20020614,    2,0.2
20020615,    6,0.6
20020616,    0,0
20020617,   48,4.8
20020618,    0,0
20020619,    0,0
20020620,    6,0.6
20020621,   28,2.8
20020622,    0,0
20020623,    0,0
20020624,    0,0
20020625,    0,0
20020626,    0,0
20020627,    0,0
20020628,    0,0
20020629,    0,0
20020630,   14,1.4
20020701,   24,2.4
20020702,  120,12
20020703,   58,5.8
20020704,   28,2.8
20020705,   78,7.8
20020706,    4,0.4
20020707,    6,0.6
20020708,  116,11.6
20020709,   14,1.4
20020710,   46,4.6
20020711,   24,2.4
20020712,    0,0
20020713,    0,0
20020714,    0,0
20020715,    0,0
20020716,    0,0
20020717,    0,0
20020718,    0,0
20020719,    0,0
20020720,    0,0
20020721,    0,0
20020722,    0,0
20020723,    0,0
20020724,    0,0
20020725,    0,0
20020726,    0,0
20020727,    0,0
20020728,    0,0
20020729,    0,0
20020730,   42,4.2
20020731,  112,11.2
20020801,    0,0
20020802,    4,0.4
20020803,  176,17.6
20020804,   45,4.5
20020805,   14,1.4
20020806,    0,0
20020807,   32,3.2
20020808,   58,5.8
20020809,   24,2.4
20020810,    6,0.6
20020811,    2,0.2
20020812,    0,0
20020813,    0,0
20020814,    0,0
20020815,    0,0
20020816,    0,0
20020817,    0,0
20020818,    0,0
20020819,    0,0
20020820,    0,0
20020821,    0,0
20020822,    0,0
20020823,    0,0
20020824,    0,0
20020825,    0,0
20020826,    0,0
20020827,    0,0
20020828,    0,0
20020829,    0,0
20020830,    2,0.2
20020831,    0,0
20020901,    0,0
20020902,    0,0
20020903,    0,0
20020904,    0,0
20020905,   20,2
20020906,   12,1.2
20020907,    2,0.2
20020908,    2,0.2
20020909,  158,15.8
20020910,    0,0
20020911,    0,0
20020912,    0,0
20020913,    0,0
20020914,    0,0
20020915,    0,0
20020916,    0,0
20020917,    0,0
20020918,    0,0
20020919,    0,0
20020920,    0,0
20020921,    0,0
20020922,    2,0.2
20020923,    0,0
20020924,    0,0
20020925,    4,0.4
20020926,    0,0
20020927,    0,0
20020928,    0,0
20020929,    0,0
20020930,    0,0
20021001,    0,0
20021002,    6,0.6
20021003,    0,0
20021004,    0,0
20021005,    0,0
20021006,    0,0
20021007,    0,0
20021008,    0,0
20021009,    2,0.2
20021010,    0,0
20021011,   36,3.6
20021012,    0,0
20021013,  118,11.8
20021014,   32,3.2
20021015,  108,10.8
20021016,    0,0
20021017,   18,1.8
20021018,   16,1.6
20021019,    0,0
20021020,   16,1.6
20021021,   70,7
20021022,   38,3.8
